Token	Gold annotation	Candidates	Prediction	Gold ann in candidates?	Correct?	sent id	sent date
Mr. Bentley	NIL	Q762059 Q2915813 Q15198442 Q693674 Q2635211 Q927422 Q577560 Q4890456 Q499351 Q2601017 Q3638330 Q2564648 Q2227411 Q4890451 Q27224 Q818277	Q2915813	False	False	#document_id:TheMusicalTimes__1876-397.txt_2216	#document_date:1876	B-person
Mr. Housley	NIL	NIL NIL	NIL	True	True	#document_id:TheMusicalTimes__1876-397.txt_2216	#document_date:1876	B-person
Mr. Kempton	NIL	Q3194996 Q6387145 Q2902439 Q3877102 Q6387144 Q1874137	Q3877102	False	False	#document_id:TheMusicalTimes__1876-397.txt_2216	#document_date:1876	B-person
ENGLAND	Q21	Q21 Q1467810 Q47762 Q11755949 Q1087692 Q2251971 Q179876 Q79282 Q5377960 Q552608	Q179876	True	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1824-022.txt_3959	#document_date:1824	B-country
Hamburg	Q1055	Q6663 Q5644274 Q18152624 Q79657 Q742785 Q2672139 Q754630 Q11705847 Q5644268 Q1055 Q1572872 Q1181264 Q5644328 Q7879292 Q5644286 Q1005682 Q5644285 Q939795 Q5644270 Q21196422 Q200527 Q1082931 Q5644263 Q5644280 Q998718	Q1055	True	True	#document_id:TheHarmonicon__1824-016.txt_65	#document_date:1824	B-city
Collection des Six Duos Concertans , pour deux violins	NIL	NIL	NIL	True	True	#document_id:TheHarmonicon__1824-016.txt_65	#document_date:1824	B-publication
Weber	Q154812	Q2740047 Q764428 Q76707 Q7336817 Q7978736 NIL Q170804 Q9387 Q26754 Q535334 Q1280976 Q4018725 Q76889 Q7978742 Q16859916 Q7978737 Q63149 Q2586034 Q1409226 Q154812 NIL	Q154812	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_2836	#document_date:1826	B-person
Greece	Q41	Q97586030 Q41 Q17077105 Q504081 Q1358836 Q11772 Q265824 Q1779616 Q2610369	Q11772	True	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_1106	#document_date:1826	B-country
Rome	Q220	Q7362960 Q7362950 Q70479284 Q6580 Q3441174 Q3283087 Q7362946 Q575847 Q7362947 Q7362951 Q3448522 Q8415 Q48800771 Q17167 Q3459993 Q220 Q22058544 Q953033 Q1925709 Q2673079 Q209344 Q4111647 Q1180902 Q19895547 Q3097442 Q20710790 Q15119 Q4436325 Q3478055 Q1558632 Q952870 Q209878 Q16232374 Q6586 Q7362948 Q1614750	Q3459993	True	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_1106	#document_date:1826	B-city
Mr. Seymour	NIL	Q2275863 Q9076652 Q7459242 Q21500595 Q1925576 Q954379 Q1994573 Q46995562 Q1587947 Q7459236 Q7459117 Q1888370 Q182637 Q3472053 Q485820 Q1570564 Q979939 Q2674488 Q985689 Q1998315 Q7459125 Q2275932 Q2265487 Q16962365	Q985689	False	False	#document_id:TheMusicalTimes__1875-388.txt_2206	#document_date:1875	B-person
Manchester	Q18125	Q9027296 Q5991057 Q2326485 Q955441 Q22058503 Q6747244 Q3460678 Q1905654 Q2431832 Q1012255 Q672994 Q18125 Q753909 Q6747252 Q1903087 Q6747228 Q6747253 Q6747249 Q2166304 Q926155 Q11690424 Q1023490 Q6747240 Q2668469 Q920496 Q657748 Q12061461 Q8694 Q6747234 Q6747225 Q2269252 Q48370 Q6747229 Q1502741 Q6747478 Q755118 Q6747241 Q28428470 Q1183052 Q588282 Q2074582 Q2187247 Q6747251 Q5656361 Q6747254 Q5635233 Q6747250 Q1657590	Q18125	True	True	#document_id:TheMusicalTimes__1875-388.txt_2206	#document_date:1875	B-city
Hanover - street	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1876-402.txt_569	#document_date:1876	B-road
Copyright Commission	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1876-402.txt_2136	#document_date:1876	B-government-organization
Sir Julius Benedict	Q510435	Q510435	Q510435	True	True	#document_id:TheMusicalTimes__1876-402.txt_2136	#document_date:1876	B-person
Naples	Q2634	Q3870228 Q976503 Q598334 Q3460629 Q579986 Q15123 Q173065 Q2634 Q6964958 Q257830 Q2361169 Q482396 Q849383 Q6964959	Q2634	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1828-037.txt_1524	#document_date:1828	B-city
Dr. John Bull	Q511463	NIL	NIL	False	False	#document_id:TheMusicalTimes__1876-402.txt_1979	#document_date:1876	B-person
J. N. Hummel	Q151953	Q151953 NIL	Q151953	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_2178	#document_date:1826	B-person
Furno	Q555808	NIL NIL	NIL	False	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1828-037.txt_1638	#document_date:1828	B-person
Egmont Overture	Q1156413	Q1156413	Q1156413	True	True	#document_id:DwightSJournalOfMusic__1873-016.txt_1000	#document_date:1873	B-music
Schumann	Q7351	Q7351 Q152460 Q132232	Q7351	True	True	#document_id:DwightSJournalOfMusic__1873-016.txt_1000	#document_date:1873	B-person
W. J. Jennings	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1876-397.txt_868	#document_date:1876	B-person
T. C. Hatton	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1876-397.txt_868	#document_date:1876	B-person
C. Gregory	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1873-366.txt_2214	#document_date:1873	B-person
St. Paul 's Church	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1873-366.txt_2214	#document_date:1873	B-worship-place
London	Q84	Q6669774 Q1785229 Q3959711 Q5273606 Q20657974 Q935090 Q28868399 Q261303 Q14710970 Q1137312 Q3836562 Q45765 Q3836563 Q10569133 Q6669769 Q6669738 Q6669771 Q1001456 Q3836565 Q23306 Q7239605 Q60578265 Q1442133 Q783669 Q6669761 Q3061911 Q750084 Q1431928 Q1749384 Q6669767 Q1449564 Q5633181 Q6669736 Q6669757 Q79348 Q6669763 Q28163686 Q5123767 Q96239426 Q16001535 Q3258936 Q3284727 Q15056579 Q1363808 Q2477346 Q24045410 Q6669759 Q1749569 Q84 Q6669754 Q92561	Q84	True	True	#document_id:TheHarmonicon__1833-005.txt_1654	#document_date:1833	B-city
Dr. Chrysander	Q65274	NIL	NIL	False	False	#document_id:TheMusicalTimes__1876-397.txt_1014	#document_date:1876	B-person
Mr. Taylor	NIL	Q981995 Q505299 Q1292480 Q3708382 Q505638 Q685966 Q15080511 Q7690195 Q8005392 Q984288 Q284386 Q7794377 Q786920 Q580617 Q3981665 Q26876 Q490287 Q176068 Q2219071 Q1181934 Q34851 Q503064 Q11896 Q5356021 Q7689822 Q1850913 Q2397857 Q5537568 Q68361 Q7381814 Q7689819 Q79471 Q7689821 Q511095 Q473605 Q29641696 Q988136	Q284386	False	False	#document_id:TheHarmonicon__1832-012.txt_1256	#document_date:1832	B-person
Kéchel	Q78529	NIL	NIL	False	False	#document_id:TheMusicalTimes__1876-402.txt_1109	#document_date:1876	B-person
Retzel Antoine	NIL	NIL	NIL	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1341	#document_date:1824	B-person
Brunswick	Q2773	Q518466 Q4979479 Q4979476 Q5596128 Q993409 Q4979480 Q994141 Q326029 Q504329 Q4979481 Q994150 Q239128 Q4979473 Q314240 Q994132 Q4979552 Q994144 Q5355166 Q994135 Q4979569 Q3270631 Q994175 Q2758102 Q494180 Q833029 Q4979521 Q263238 Q4979474 Q1803098 Q2773 Q958967 Q755813 Q994116	Q5596128	True	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1341	#document_date:1824	B-city
Miss Flower	NIL	Q58099149 NIL	Q58099149	True	False	#document_id:TheMusicalWorld__1843-029.txt_350	#document_date:1843	B-person
Miss Cubitt	NIL	NIL	NIL	True	True	#document_id:TheMusicalWorld__1843-029.txt_350	#document_date:1843	B-person
Mr. White	NIL	Q2035701 Q507294 Q15041017 Q207302 Q504489 Q10719894 Q385889 Q997547 Q853516 Q19824613 Q3447428 Q19855226 Q1756227 Q72962 Q4392601 Q23444 Q9301572 Q618093 Q501563 Q420291 Q1215200 Q6584655 Q576748 Q3482303 Q488505 Q235155 Q23554 Q3122841 Q7994420 Q7129609 Q7994413 Q2305106 Q1813795 Q361617 Q1237438 Q3499256 Q20650041 Q129187 Q4019513 Q61170 Q389365 Q537245 Q2824021 Q796758 Q1315211 Q25184127	Q1237438	False	False	#document_id:TheMusicalWorld__1843-029.txt_350	#document_date:1843	B-person
Mr. Giubilei	NIL	NIL	NIL	True	True	#document_id:TheMusicalWorld__1843-029.txt_350	#document_date:1843	B-person
Italy	Q38	Q977238 Q38 Q913582 Q838931 Q48742118 Q18087879 Q1125341 Q3708720 Q2604149 Q3677229 Q153660 Q172579 Q223936	Q913582	True	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1824-022.txt_396	#document_date:1824	B-country
Mr. Henry Aldridge	NIL	Q5717190 NIL	Q5717190	True	False	#document_id:TheMusicalWorld__1844-006.txt_322	#document_date:1844	B-person
Philharmonic Concerts	NIL	NIL	NIL	True	True	#document_id:TheMusicalWorld__1844-006.txt_322	#document_date:1844	B-concert
Solomon	Q1123627	Q37085 Q7558546 Q1812615 Q3740176 Q2973852 Q1988229 Q5343582 Q603043 Q712496 Q5018511 Q935505 Q1837757 Q3031303 Q7558544 Q1123627 Q16889077 Q318824 Q15847912	Q16889077	True	False	#document_id:TheHarmonicon__1824-016.txt_2336	#document_date:1824	B-music
England	Q21	Q21 Q1467810 Q47762 Q11755949 Q1087692 Q2251971 Q179876 Q79282 Q5377960 Q552608	Q21	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1828-037.txt_1722	#document_date:1828	B-country
France	Q142	Q49644 Q47774 Q630531 Q5478259 Q1124861 Q69323 Q70802 Q142 Q70972 Q200686 Q212429 Q101730 Q207162 Q42443 Q2084927	Q70972	True	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1828-037.txt_1722	#document_date:1828	B-country
Italy	Q38	Q977238 Q38 Q913582 Q838931 Q48742118 Q18087879 Q1125341 Q3708720 Q2604149 Q3677229 Q153660 Q172579 Q223936	Q38	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1828-037.txt_1722	#document_date:1828	B-country
Bellini	Q170209	Q17169 Q815994 Q2894949 Q5448700 Q313310 Q362558 Q290407 Q170209 Q21488941	Q21488941	True	False	#document_id:TheMusicalWorld__1844-006.txt_281	#document_date:1844	B-person
Balfe	Q434171	Q37021693	Q37021693	False	False	#document_id:TheMusicalWorld__1844-006.txt_281	#document_date:1844	B-person
Louisa A. Turner	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1873-366.txt_1406	#document_date:1873	B-person
Jane Whitaker	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1873-366.txt_1406	#document_date:1873	B-person
Annie Bradley	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1873-366.txt_1406	#document_date:1873	B-person
Elizabeth L. Rothwell	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1873-366.txt_1406	#document_date:1873	B-person
Marion ‘ Greon	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1873-366.txt_1406	#document_date:1873	B-person
Fanny Boxell	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1873-366.txt_1406	#document_date:1873	B-person
London	Q84	Q6669774 Q1785229 Q3959711 Q5273606 Q20657974 Q935090 Q28868399 Q261303 Q14710970 Q1137312 Q3836562 Q45765 Q3836563 Q10569133 Q6669769 Q6669738 Q6669771 Q1001456 Q3836565 Q23306 Q7239605 Q60578265 Q1442133 Q783669 Q6669761 Q3061911 Q750084 Q1431928 Q1749384 Q6669767 Q1449564 Q5633181 Q6669736 Q6669757 Q79348 Q6669763 Q28163686 Q5123767 Q96239426 Q16001535 Q3258936 Q3284727 Q15056579 Q1363808 Q2477346 Q24045410 Q6669759 Q1749569 Q84 Q6669754 Q92561	Q92561	True	False	#document_id:TheHarmonicon__1832-012.txt_82	#document_date:1832	B-city
Mr. Viotti	Q313188	Q313188 NIL	Q313188	True	True	#document_id:TheHarmonicon__1824-016.txt_77	#document_date:1824	B-person
Academie Royale de Musique	Q283339	Q283339	Q283339	True	True	#document_id:TheHarmonicon__1824-016.txt_77	#document_date:1824	B-organization
Mozart	Q254	Q675546 Q254 Q6927889 Q937120 Q7997600 Q4300598 Q1951300 Q1000168 Q3327043	Q254	True	True	#document_id:TheMusicalTimes__1876-402.txt_1103	#document_date:1876	B-person
Signor de Beguis	Q3770409	NIL	NIL	False	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_514	#document_date:1826	B-person
Eugenius Roche	Q17015704	Q17015704	Q17015704	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_514	#document_date:1826	B-person
England	Q21	Q21 Q1467810 Q47762 Q11755949 Q1087692 Q2251971 Q179876 Q79282 Q5377960 Q552608	Q179876	True	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1824-022.txt_32	#document_date:1824	B-country
Mozart	Q254	Q675546 Q254 Q6927889 Q937120 Q7997600 Q4300598 Q1951300 Q1000168 Q3327043	Q254	True	True	#document_id:TheMusicalTimes__1876-402.txt_2241	#document_date:1876	B-person
String Quintett	Q3133298	NIL	NIL	False	False	#document_id:TheMusicalTimes__1876-402.txt_2241	#document_date:1876	B-music
Haydn	Q7349	NIL Q7349 NIL	Q7349	True	True	#document_id:TheMusicalTimes__1876-402.txt_2241	#document_date:1876	B-person
Austrian Hymn	Q30562	Q30562 NIL	Q30562	True	True	#document_id:TheMusicalTimes__1876-402.txt_2241	#document_date:1876	B-music
Regondi	Q981612	NIL	NIL	False	False	#document_id:TheMusicalTimes__1876-402.txt_2241	#document_date:1876	B-person
L’Olimpiade	Q1225668	Q1225668 Q21205064	Q1225668	True	True	#document_id:TheHarmonicon__1833-005.txt_84	#document_date:1833	B-opera
Demofoonte	Q3022187	Q5255933 Q3022187 Q5255930	Q3022187	True	True	#document_id:TheHarmonicon__1833-005.txt_84	#document_date:1833	B-opera
Giu riconosciuto	NIL	NIL	NIL	True	True	#document_id:TheHarmonicon__1833-005.txt_84	#document_date:1833	B-opera
La Liberta	NIL	NIL	NIL	True	True	#document_id:TheHarmonicon__1833-005.txt_84	#document_date:1833	B-music
Beethoven	Q255	Q48666 Q54857991 Q144207 Q754892 Q30598237 Q2566764 Q3548656 Q15060271 Q17509039 Q255 Q3637435 Q65088211	Q255	True	True	#document_id:TheMusicalTimes__1873-366.txt_1437	#document_date:1873	B-person
Mr. Walter Macfarren	Q18954633	Q18954633 NIL	Q18954633	True	True	#document_id:TheMusicalTimes__1876-402.txt_1158	#document_date:1876	B-person
Catholic Clergy	Q1195138	Q3500812 NIL	Q3500812	False	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_3632	#document_date:1826	B-organization
Sgatelli	NIL	NIL	NIL	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1828-037.txt_950	#document_date:1828	B-person
Stefano Arteaga	Q3972360	Q3972360 NIL	Q3972360	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1825-025.txt_2008	#document_date:1825	B-person
Cramer	Q455212	Q4994111 Q122331 Q5181836 Q5181840 Q2616326	Q122331	False	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1825-025.txt_3494	#document_date:1825	B-person
Boston	Q100	Q4947717 Q2883787 Q3675991 Q867496 Q311975 Q4947715 Q492508 Q2911612 Q4782609 Q4947710 Q848326 Q4947696 Q24189110 Q3020365 Q4947700 Q386348 Q4947713 Q894555 Q841788 Q100 Q38251909 Q4947714 Q4947686 Q4947692 Q894605 Q4947709 Q54453 Q2496879 Q894076 Q15203916 Q204289 Q314574	Q24189110	True	False	#document_id:DwightSJournalOfMusic__1870-021.txt_537	#document_date:1870	B-city
Venice	Q641	Q7919964 Q16310 Q641 Q773853 Q21160189 Q57325 Q962040 Q4948 Q579637 Q607094 Q7919970 Q7919969 Q1955035 Q783335	Q641	True	True	#document_id:TheMusicalTimes__1876-397.txt_1962	#document_date:1876	B-city
Fitzwilliam Music	Q1421448	NIL	NIL	False	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_3154	#document_date:1826	B-book
Fitzwilliam Museum	Q1421440	Q1421440	Q1421440	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_3154	#document_date:1826	B-museum
Gavinies	Q490205	NIL	NIL	False	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1825-025.txt_1884	#document_date:1825	B-person
Mrs. A. J. Sutton	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1876-397.txt_2177	#document_date:1876	B-person
Madame Brooke	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1876-397.txt_2177	#document_date:1876	B-person
Miss Taylor	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1876-397.txt_2177	#document_date:1876	B-person
Mr. W. H. Phillips	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1876-397.txt_2177	#document_date:1876	B-person
Haranc	NIL	NIL	NIL	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1825-025.txt_1769	#document_date:1825	B-person
Milan	Q490	Q6850732 Q15072855 Q1856043 Q965421 Q6850486 Q1576645 Q6850477 Q1022976 Q6850484 Q1902842 Q1934225 Q18288155 Q1076681 Q3505712 Q1014181 Q490 Q6850475 Q60853 Q1924803 Q415125 Q2101493 Q16387015 Q1463375 Q1645063 Q48744237 Q6850490 Q17495781 Q2418146 Q2752635 Q1934180 Q3250367 Q44147345 Q3313978 Q16029857 Q3314003 Q5851811	Q18288155	True	False	#document_id:TheHarmonicon__1828-001.txt_106	#document_date:1828	B-city
Modena	Q279	Q525060 Q279 Q1107117 Q2218020 Q173295 Q16209 Q10968673 Q6888450 Q6888451 Q2048041	Q279	True	True	#document_id:TheHarmonicon__1828-001.txt_106	#document_date:1828	B-city
Cherubini	Q20721	Q20721	Q20721	True	True	#document_id:TheMusicalWorld__1843-029.txt_133	#document_date:1843	B-person
M. Danjou	Q444728	NIL	NIL	False	False	#document_id:TheMusicalWorld__1843-036.txt_571	#document_date:1843	B-person
Notre Dame	Q2981	Q2981 Q5116943 Q7063504 Q746071 Q178848 Q1713815 Q345 Q1630370	Q2981	True	True	#document_id:TheMusicalWorld__1843-036.txt_571	#document_date:1843	B-worship-place
Paris	Q90	Q1577076 Q21780569 Q2220917 Q7137172 Q20709367 Q15119639 Q7137175 Q7137164 Q691491 Q930765 Q576584 Q366081 Q20813664 Q3382754 Q7137187 Q1931701 Q1341876 Q7131746 Q7137192 Q2300075 Q30621726 Q7137186 Q1818121 Q28337101 Q7137194 Q1751748 Q1018504 Q3687815 Q1158980 Q10981622 Q984459 Q22317569 Q65921527 Q1124162 Q90 Q7137363 Q960025 Q2219239 Q20812805 Q3181341 Q631707 Q3305306 Q1451948 Q7137190 Q162121 Q538772 Q67744612 Q7137161 Q7137184 Q23826199 Q7137197 Q60751943 Q483020 Q79917 Q20712325 Q830149 Q167646 Q7137193 Q934294 Q104197 Q2052318 Q520621 Q55612277 Q3365241 Q923849 Q7137185 Q151298 Q1132962	Q90	True	True	#document_id:TheMusicalWorld__1843-036.txt_571	#document_date:1843	B-city
Soliez Ville	Q816098	NIL	NIL	False	False	#document_id:TheMusicalWorld__1843-036.txt_571	#document_date:1843	B-city
Var	Q12789	Q12789 Q933979 Q3554665 Q175199 Q3552900 Q963287 Q1423410 Q28406836 Q550341 Q522290 Q385593 Q7907833	Q12789	True	True	#document_id:TheMusicalWorld__1843-036.txt_571	#document_date:1843	B-province
Hanover - street	NIL	NIL	NIL	True	True	#document_id:TheMusicalTimes__1876-397.txt_551	#document_date:1876	B-road
Egypt	Q79	Q1249091 Q180568 Q5348304 Q202311 Q95690790 Q20982158 Q54888745 Q253684 Q491507 Q162977 Q79 Q26607 Q3586212 Q27627972 Q3256684 Q5348293 Q5348319 Q2083973 Q1753798 Q5348309 Q5348317 Q1449210 Q16843683 Q5348306 NIL	Q79	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_1180	#document_date:1826	B-country
India	Q668	Q5406108 Q10396403 Q2060630 Q1988706 Q60140 Q3087336 Q1630247 Q1954070 Q1775277 Q1054349 Q11014588 Q4751046 Q441805 Q6019245 Q17055962 Q6022913 Q1936198 Q16429066 Q129286 Q668 Q6019237 Q55621948	Q55621948	True	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_1180	#document_date:1826	B-country
Dr. Burney	Q547002	Q547002	Q547002	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1755	#document_date:1824	B-person
Italy	Q38	Q977238 Q38 Q913582 Q838931 Q48742118 Q18087879 Q1125341 Q3708720 Q2604149 Q3677229 Q153660 Q172579 Q223936	Q38	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1755	#document_date:1824	B-country
Padre Martini	Q283651	Q283651	Q283651	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1755	#document_date:1824	B-person
Signor Santar elli	Q5565524	NIL	NIL	False	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1755	#document_date:1824	B-person
James Fitzgerald	NIL	Q6133918 Q6133931 Q24845675 Q6133933 Q16837019 Q6140329 Q6133925 Q6133939	Q16837019	False	False	#document_id:TheMusicalTimes__1875-388.txt_1718	#document_date:1875	B-person
St. George ’s Parish Church	Q17549081	NIL	NIL	False	False	#document_id:TheMusicalTimes__1875-388.txt_1718	#document_date:1875	B-worship-place
Kidderminster	Q844062	Q844062 Q18518 Q11797258	Q844062	True	True	#document_id:TheMusicalTimes__1875-388.txt_1718	#document_date:1875	B-city
France	Q142	Q49644 Q47774 Q630531 Q5478259 Q1124861 Q69323 Q70802 Q142 Q70972 Q200686 Q212429 Q101730 Q207162 Q42443 Q2084927	Q70972	True	False	#document_id:TheMusicalTimes__1873-366.txt_1780	#document_date:1873	B-country
Preciosa	NIL	Q3502967 Q17086129 Q3284750 Q2901534	Q3284750	False	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1826-029.txt_2822	#document_date:1826	B-music
Rossini	Q9726	Q9726 Q3941641 Q3941643	Q3941641	True	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1824-022.txt_537	#document_date:1824	B-person
Exeter Hall	Q81173	Q5420121 NIL	Q5420121	False	False	#document_id:TheMusicalWorld__1843-038.txt_53	#document_date:1843	B-university
Sir Henry Bishop	Q1200639	Q1200639 Q7374008 Q3246794	Q7374008	True	False	#document_id:TheMusicalWorld__1843-038.txt_53	#document_date:1843	B-person
Cottage Divertimentos for the Piano Forte	NIL	NIL	NIL	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1825-025.txt_528	#document_date:1825	B-book
P. A. Corri	Q7183128	Q7183128	Q7183128	True	True	#document_id:TheQuarterlyMusicalMagazineAndReview__1825-025.txt_528	#document_date:1825	B-person
St. Joseph ’s Day	Q1038328	NIL	NIL	False	False	#document_id:TheQuarterlyMusicalMagazineAndReview__1828-037.txt_1295	#document_date:1828	B-festival
